product_id,product_name,brand,product_color,subcategory_id,subcategory,category_id,category,unit_cost_usd,unit_price_usd
945,A. Datum Rangefinder Digital Camera X200 Black,A. Datum,Black,401,Digital Cameras,4,Cameras and camcorders,66.26,200
946,A. Datum Slim Digital Camera M180 Black,A. Datum,Black,401,Digital Cameras,4,Cameras and camcorders,68.06,148
947,A. Datum Ultra Compact Digital Camera M190 Black,A. Datum,Black,401,Digital Cameras,4,Cameras and camcorders,75.88,165
948,A. Datum All in One Digital Camera M200 Black,A. Datum,Black,401,Digital Cameras,4,Cameras and camcorders,86.45,188
949,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Black,A. Datum,Black,401,Digital Cameras,4,Cameras and camcorders,88.79,268
951,A. Datum Consumer Digital Camera E100 Black,A. Datum,Black,401,Digital Cameras,4,Cameras and camcorders,143.26,281
952,A. Datum Consumer Digital Camera M300 Black,A. Datum,Black,401,Digital Cameras,4,Cameras and camcorders,84.84,184.5
953,A. Datum Advanced Digital Camera M300 Black,A. Datum,Black,401,Digital Cameras,4,Cameras and camcorders,86.68,188.5
954,A. Datum Bridge Digital Camera M300 Black,A. Datum,Black,401,Digital Cameras,4,Cameras and camcorders,85.95,186.9
955,A. Datum SLR-like Digital Camera M400 Black,A. Datum,Black,401,Digital Cameras,4,Cameras and camcorders,90.55,196.9
956,A. Datum Point Shoot Digital Camera M500 Black,A. Datum,Black,401,Digital Cameras,4,Cameras and camcorders,91.05,198
957,A. Datum Full Frame Digital Camera X300 Black,A. Datum,Black,401,Digital Cameras,4,Cameras and camcorders,76.53,231
959,A. Datum Rangefinder Digital Camera X200 Grey,A. Datum,Grey,401,Digital Cameras,4,Cameras and camcorders,66.26,200
960,A. Datum Slim Digital Camera M180 Grey,A. Datum,Grey,401,Digital Cameras,4,Cameras and camcorders,68.06,148
961,A. Datum Ultra Compact Digital Camera M190 Grey,A. Datum,Grey,401,Digital Cameras,4,Cameras and camcorders,75.88,165
962,A. Datum All in One Digital Camera M200 Grey,A. Datum,Grey,401,Digital Cameras,4,Cameras and camcorders,86.45,188
963,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Grey,A. Datum,Grey,401,Digital Cameras,4,Cameras and camcorders,88.79,268
965,A. Datum Consumer Digital Camera E100 Grey,A. Datum,Grey,401,Digital Cameras,4,Cameras and camcorders,143.26,281
966,A. Datum Consumer Digital Camera M300 Grey,A. Datum,Grey,401,Digital Cameras,4,Cameras and camcorders,84.84,184.5
967,A. Datum Advanced Digital Camera M300 Grey,A. Datum,Grey,401,Digital Cameras,4,Cameras and camcorders,86.68,188.5
968,A. Datum Bridge Digital Camera M300 Grey,A. Datum,Grey,401,Digital Cameras,4,Cameras and camcorders,85.95,186.9
969,A. Datum SLR-like Digital Camera M400 Grey,A. Datum,Grey,401,Digital Cameras,4,Cameras and camcorders,90.55,196.9
970,A. Datum Point n' Shoot Digital Camera M500 Grey,A. Datum,Grey,401,Digital Cameras,4,Cameras and camcorders,91.05,198
971,A. Datum Full Frame Digital Camera X300 Grey,A. Datum,Grey,401,Digital Cameras,4,Cameras and camcorders,76.53,231
973,A. Datum Rangefinder Digital Camera X200 Pink,A. Datum,Pink,401,Digital Cameras,4,Cameras and camcorders,66.26,200
974,A. Datum Slim Digital Camera M180 Pink,A. Datum,Pink,401,Digital Cameras,4,Cameras and camcorders,68.06,148
975,A. Datum Ultra Compact Digital Camera M190 Pink,A. Datum,Pink,401,Digital Cameras,4,Cameras and camcorders,75.88,165
976,A. Datum All in One Digital Camera M200 Pink,A. Datum,Pink,401,Digital Cameras,4,Cameras and camcorders,86.45,188
977,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Pink,A. Datum,Pink,401,Digital Cameras,4,Cameras and camcorders,88.79,268
979,A. Datum Consumer Digital Camera E100 Pink,A. Datum,Pink,401,Digital Cameras,4,Cameras and camcorders,143.26,281
980,A. Datum Consumer Digital Camera M300 Pink,A. Datum,Pink,401,Digital Cameras,4,Cameras and camcorders,84.84,184.5
981,A. Datum Advanced Digital Camera M300 Pink,A. Datum,Pink,401,Digital Cameras,4,Cameras and camcorders,86.68,188.5
982,A. Datum Bridge Digital Camera M300 Pink,A. Datum,Pink,401,Digital Cameras,4,Cameras and camcorders,85.95,186.9
983,A. Datum SLR-like Digital Camera M400 Pink,A. Datum,Pink,401,Digital Cameras,4,Cameras and camcorders,90.55,196.9
984,A. Datum Point Shoot Digital Camera M500 Pink,A. Datum,Pink,401,Digital Cameras,4,Cameras and camcorders,91.05,198
985,A. Datum Full Frame Digital Camera X300 Pink,A. Datum,Pink,401,Digital Cameras,4,Cameras and camcorders,76.53,231
987,A. Datum Rangefinder Digital Camera X200 Silver,A. Datum,Silver,401,Digital Cameras,4,Cameras and camcorders,66.26,200
988,A. Datum Slim Digital Camera M180 Silver,A. Datum,Silver,401,Digital Cameras,4,Cameras and camcorders,68.06,148
989,A. Datum Ultra Compact Digital Camera M190 Silver,A. Datum,Silver,401,Digital Cameras,4,Cameras and camcorders,75.88,165
990,A. Datum All in One Digital Camera M200 Silver,A. Datum,Silver,401,Digital Cameras,4,Cameras and camcorders,86.45,188
991,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Silver,A. Datum,Silver,401,Digital Cameras,4,Cameras and camcorders,88.79,268
993,A. Datum Consumer Digital Camera E100 Silver,A. Datum,Silver,401,Digital Cameras,4,Cameras and camcorders,143.26,281
994,A. Datum Consumer Digital Camera M300 Silver,A. Datum,Silver,401,Digital Cameras,4,Cameras and camcorders,84.84,184.5
995,A. Datum Advanced Digital Camera M300 Silver,A. Datum,Silver,401,Digital Cameras,4,Cameras and camcorders,86.68,188.5
996,A. Datum Bridge Digital Camera M300 Silver,A. Datum,Silver,401,Digital Cameras,4,Cameras and camcorders,85.95,186.9
997,A. Datum SLR-like Digital Camera M400 Silver,A. Datum,Silver,401,Digital Cameras,4,Cameras and camcorders,90.55,196.9
998,A. Datum Point Shoot Digital Camera M500 Silver,A. Datum,Silver,401,Digital Cameras,4,Cameras and camcorders,91.05,198
999,A. Datum Full Frame Digital Camera X300 Silver,A. Datum,Silver,401,Digital Cameras,4,Cameras and camcorders,76.53,231
1001,A. Datum Rangefinder Digital Camera X200 Orange,A. Datum,Orange,401,Digital Cameras,4,Cameras and camcorders,66.26,200
1002,A. Datum Slim Digital Camera M180 Orange,A. Datum,Orange,401,Digital Cameras,4,Cameras and camcorders,68.06,148
1003,A. Datum Ultra Compact Digital Camera M190 Orange,A. Datum,Orange,401,Digital Cameras,4,Cameras and camcorders,75.88,165
1004,A. Datum All in One Digital Camera M200 Orange,A. Datum,Orange,401,Digital Cameras,4,Cameras and camcorders,86.45,188
1005,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Orange,A. Datum,Orange,401,Digital Cameras,4,Cameras and camcorders,88.79,268
1007,A. Datum Consumer Digital Camera E100 Orange,A. Datum,Orange,401,Digital Cameras,4,Cameras and camcorders,143.26,281
1008,A. Datum Consumer Digital Camera M300 Orange,A. Datum,Orange,401,Digital Cameras,4,Cameras and camcorders,84.84,184.5
1009,A. Datum Advanced Digital Camera M300 Orange,A. Datum,Orange,401,Digital Cameras,4,Cameras and camcorders,86.68,188.5
1010,A. Datum Bridge Digital Camera M300 Orange,A. Datum,Orange,401,Digital Cameras,4,Cameras and camcorders,85.95,186.9
1011,A. Datum SLR-like Digital Camera M400 Orange,A. Datum,Orange,401,Digital Cameras,4,Cameras and camcorders,90.55,196.9
1012,A. Datum Point Shoot Digital Camera M500 Orange,A. Datum,Orange,401,Digital Cameras,4,Cameras and camcorders,91.05,198
1013,A. Datum Full Frame Digital Camera X300 Orange,A. Datum,Orange,401,Digital Cameras,4,Cameras and camcorders,76.53,231
1015,A. Datum Rangefinder Digital Camera X200 Green,A. Datum,Green,401,Digital Cameras,4,Cameras and camcorders,66.26,200
1016,A. Datum Slim Digital Camera M180 Green,A. Datum,Green,401,Digital Cameras,4,Cameras and camcorders,68.06,148
1017,A. Datum Ultra Compact Digital Camera M190 Green,A. Datum,Green,401,Digital Cameras,4,Cameras and camcorders,75.88,165
1018,A. Datum All in One Digital Camera M200 Green,A. Datum,Green,401,Digital Cameras,4,Cameras and camcorders,86.45,188
1019,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Green,A. Datum,Green,401,Digital Cameras,4,Cameras and camcorders,88.79,268
1021,A. Datum Consumer Digital Camera E100 Green,A. Datum,Green,401,Digital Cameras,4,Cameras and camcorders,143.26,281
1022,A. Datum Consumer Digital Camera M300 Green,A. Datum,Green,401,Digital Cameras,4,Cameras and camcorders,84.84,184.5
1023,A. Datum Advanced Digital Camera M300 Green,A. Datum,Green,401,Digital Cameras,4,Cameras and camcorders,86.68,188.5
1024,A. Datum Bridge Digital Camera M300 Green,A. Datum,Green,401,Digital Cameras,4,Cameras and camcorders,85.95,186.9
1025,A. Datum SLR-like Digital Camera M400 Green,A. Datum,Green,401,Digital Cameras,4,Cameras and camcorders,90.55,196.9
1026,A. Datum Point Shoot Digital Camera M500 Green,A. Datum,Green,401,Digital Cameras,4,Cameras and camcorders,91.05,198
1027,A. Datum Full Frame Digital Camera X300 Green,A. Datum,Green,401,Digital Cameras,4,Cameras and camcorders,76.53,231
1029,A. Datum Rangefinder Digital Camera X200 Azure,A. Datum,Azure,401,Digital Cameras,4,Cameras and camcorders,66.26,200
1030,A. Datum Slim Digital Camera M180 Azure,A. Datum,Azure,401,Digital Cameras,4,Cameras and camcorders,68.06,148
1031,A. Datum Ultra Compact Digital Camera M190 Azure,A. Datum,Azure,401,Digital Cameras,4,Cameras and camcorders,75.88,165
1032,A. Datum All in One Digital Camera M200 Azure,A. Datum,Azure,401,Digital Cameras,4,Cameras and camcorders,86.45,188
1033,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Azure,A. Datum,Azure,401,Digital Cameras,4,Cameras and camcorders,88.79,268
1035,A. Datum Consumer Digital Camera E100 Azure,A. Datum,Azure,401,Digital Cameras,4,Cameras and camcorders,143.26,281
1036,A. Datum Consumer Digital Camera M300 Azure,A. Datum,Azure,401,Digital Cameras,4,Cameras and camcorders,84.84,184.5
1037,A. Datum Advanced Digital Camera M300 Azure,A. Datum,Azure,401,Digital Cameras,4,Cameras and camcorders,86.68,188.5
1038,A. Datum Bridge Digital Camera M300 Azure,A. Datum,Azure,401,Digital Cameras,4,Cameras and camcorders,85.95,186.9
1039,A. Datum SLR-like Digital Camera M400 Azure,A. Datum,Azure,401,Digital Cameras,4,Cameras and camcorders,90.55,196.9
1040,A. Datum Point n' Shoot Digital Camera M500 Azure,A. Datum,Azure,401,Digital Cameras,4,Cameras and camcorders,91.05,198
1041,A. Datum Full Frame Digital Camera X300 Azure,A. Datum,Azure,401,Digital Cameras,4,Cameras and camcorders,76.53,231
1042,A. Datum Point Shoot Digital Camera M500 Silver Grey,A. Datum,Silver Grey,401,Digital Cameras,4,Cameras and camcorders,91.05,198
1043,A. Datum Full Frame Digital Camera X300 Silver Grey,A. Datum,Silver Grey,401,Digital Cameras,4,Cameras and camcorders,76.53,231
944,A. Datum Compact Digital Camera M200 Black,A. Datum,Black,401,Digital Cameras,4,Cameras and camcorders,59.32,129
958,A. Datum Compact Digital Camera M200 Grey,A. Datum,Grey,401,Digital Cameras,4,Cameras and camcorders,59.32,129
972,A. Datum Compact Digital Camera M200 Pink,A. Datum,Pink,401,Digital Cameras,4,Cameras and camcorders,59.32,129
986,A. Datum Compact Digital Camera M200 Silver,A. Datum,Silver,401,Digital Cameras,4,Cameras and camcorders,59.32,129
1000,A. Datum Compact Digital Camera M200 Orange,A. Datum,Orange,401,Digital Cameras,4,Cameras and camcorders,59.32,129
1014,A. Datum Compact Digital Camera M200 Green,A. Datum,Green,401,Digital Cameras,4,Cameras and camcorders,59.32,129
1028,A. Datum Compact Digital Camera M200 Azure,A. Datum,Azure,401,Digital Cameras,4,Cameras and camcorders,59.32,129
950,A. Datum Super-zoom Digital Camera X300 Black,A. Datum,Black,401,Digital Cameras,4,Cameras and camcorders,96.08,290
964,A. Datum Super-zoom Digital Camera X300 Grey,A. Datum,Grey,401,Digital Cameras,4,Cameras and camcorders,96.08,290
978,A. Datum Super-zoom Digital Camera X300 Pink,A. Datum,Pink,401,Digital Cameras,4,Cameras and camcorders,96.08,290
992,A. Datum Super-zoom Digital Camera X300 Silver,A. Datum,Silver,401,Digital Cameras,4,Cameras and camcorders,96.08,290
1006,A. Datum Super-zoom Digital Camera X300 Orange,A. Datum,Orange,401,Digital Cameras,4,Cameras and camcorders,96.08,290
1020,A. Datum Super-zoom Digital Camera X300 Green,A. Datum,Green,401,Digital Cameras,4,Cameras and camcorders,96.08,290
1034,A. Datum Super-zoom Digital Camera X300 Azure,A. Datum,Azure,401,Digital Cameras,4,Cameras and camcorders,96.08,290
1044,A. Datum SLR Camera X135 Black,A. Datum,Black,402,Digital SLR Cameras,4,Cameras and camcorders,207.74,627
1045,"A. Datum SLR Camera 35"" X358 Black",A. Datum,Black,402,Digital SLR Cameras,4,Cameras and camcorders,194.82,588
1046,A. Datum SLR Camera M135 Black,A. Datum,Black,402,Digital SLR Cameras,4,Cameras and camcorders,143.48,312
1047,"A. Datum SLR Camera 35"" M358 Black",A. Datum,Black,402,Digital SLR Cameras,4,Cameras and camcorders,155.43,338
1048,A. Datum SLR Camera X136 Silver,A. Datum,Silver,402,Digital SLR Cameras,4,Cameras and camcorders,141.47,427
1049,"A. Datum SLR Camera 35"" X358 Silver",A. Datum,Silver,402,Digital SLR Cameras,4,Cameras and camcorders,194.82,588
1050,A. Datum SLR Camera M136 Silver,A. Datum,Silver,402,Digital SLR Cameras,4,Cameras and camcorders,143.48,312
1051,"A. Datum SLR Camera 35"" M358 Silver",A. Datum,Silver,402,Digital SLR Cameras,4,Cameras and camcorders,155.43,338
1052,A. Datum SLR Camera X137 Grey,A. Datum,Grey,402,Digital SLR Cameras,4,Cameras and camcorders,207.74,627
1053,"A. Datum SLR Camera 35"" X358 Grey",A. Datum,Grey,402,Digital SLR Cameras,4,Cameras and camcorders,194.82,588
1054,A. Datum SLR Camera M137 Grey,A. Datum,Grey,402,Digital SLR Cameras,4,Cameras and camcorders,143.48,312
1055,"A. Datum SLR Camera 35"" M358 Grey",A. Datum,Grey,402,Digital SLR Cameras,4,Cameras and camcorders,155.43,338
1056,A. Datum SLR Camera X138 Silver Grey,A. Datum,Silver Grey,402,Digital SLR Cameras,4,Cameras and camcorders,207.74,627
1057,"A. Datum SLR Camera 35"" X358 Silver Grey",A. Datum,Silver Grey,402,Digital SLR Cameras,4,Cameras and camcorders,194.82,588
1058,A. Datum SLR Camera M138 Silver Grey,A. Datum,Silver Grey,402,Digital SLR Cameras,4,Cameras and camcorders,143.48,312
1059,"A. Datum SLR Camera 35"" M358 Silver Grey",A. Datum,Silver Grey,402,Digital SLR Cameras,4,Cameras and camcorders,155.43,338
1060,A. Datum SLR Camera X139 Gold,A. Datum,Gold,402,Digital SLR Cameras,4,Cameras and camcorders,207.74,627
1061,"A. Datum SLR Camera 35"" X358 Gold",A. Datum,Gold,402,Digital SLR Cameras,4,Cameras and camcorders,194.82,588
1062,A. Datum SLR Camera M139 Gold,A. Datum,Gold,402,Digital SLR Cameras,4,Cameras and camcorders,143.48,312
1063,"A. Datum SLR Camera 35"" M358 Gold",A. Datum,Gold,402,Digital SLR Cameras,4,Cameras and camcorders,155.43,338
1064,A. Datum SLR Camera X140 Pink,A. Datum,Pink,402,Digital SLR Cameras,4,Cameras and camcorders,207.74,627
1065,"A. Datum SLR Camera 35"" X358 Pink",A. Datum,Pink,402,Digital SLR Cameras,4,Cameras and camcorders,194.82,588
1066,A. Datum SLR Camera M140 Pink,A. Datum,Pink,402,Digital SLR Cameras,4,Cameras and camcorders,143.48,312
1067,"A. Datum SLR Camera 35"" M358 Pink",A. Datum,Pink,402,Digital SLR Cameras,4,Cameras and camcorders,155.43,338
1068,A. Datum SLR Camera X141 Blue,A. Datum,Blue,402,Digital SLR Cameras,4,Cameras and camcorders,141.47,427
1069,"A. Datum SLR Camera 35"" X358 Blue",A. Datum,Blue,402,Digital SLR Cameras,4,Cameras and camcorders,194.82,588
1070,A. Datum SLR Camera M141 Blue,A. Datum,Blue,402,Digital SLR Cameras,4,Cameras and camcorders,143.48,312
1071,"A. Datum SLR Camera 35"" M358 Blue",A. Datum,Blue,402,Digital SLR Cameras,4,Cameras and camcorders,155.43,338
1072,A. Datum SLR Camera X142 Orange,A. Datum,Orange,402,Digital SLR Cameras,4,Cameras and camcorders,141.47,427
1073,"A. Datum SLR Camera 35"" X358 Orange",A. Datum,Orange,402,Digital SLR Cameras,4,Cameras and camcorders,194.82,588
1074,A. Datum SLR Camera M142 Orange,A. Datum,Orange,402,Digital SLR Cameras,4,Cameras and camcorders,143.48,312
1075,"A. Datum SLR Camera 35"" M358 Orange",A. Datum,Orange,402,Digital SLR Cameras,4,Cameras and camcorders,155.43,338
1076,Contoso SLR Camera X142 Black,Contoso,Black,402,Digital SLR Cameras,4,Cameras and camcorders,211.05,637
1077,"Contoso SLR Camera 35"" X358 Black",Contoso,Black,402,Digital SLR Cameras,4,Cameras and camcorders,188.19,568
1078,Contoso SLR Camera M142 Black,Contoso,Black,402,Digital SLR Cameras,4,Cameras and camcorders,144.4,314
1079,"Contoso SLR Camera 35"" M358 Black",Contoso,Black,402,Digital SLR Cameras,4,Cameras and camcorders,164.63,358
1080,Contoso SLR Camera X143 Silver,Contoso,Silver,402,Digital SLR Cameras,4,Cameras and camcorders,214.03,646
1081,"Contoso SLR Camera 35"" X358 Silver",Contoso,Silver,402,Digital SLR Cameras,4,Cameras and camcorders,188.19,568
1082,Contoso SLR Camera M143 Silver,Contoso,Silver,402,Digital SLR Cameras,4,Cameras and camcorders,139.8,304
1083,"Contoso SLR Camera 35"" M358 Silver",Contoso,Silver,402,Digital SLR Cameras,4,Cameras and camcorders,164.63,358
1084,Contoso SLR Camera X143 Grey,Contoso,Grey,402,Digital SLR Cameras,4,Cameras and camcorders,214.03,646
1085,"Contoso SLR Camera 35"" X358 Grey",Contoso,Grey,402,Digital SLR Cameras,4,Cameras and camcorders,188.19,568
1086,Contoso SLR Camera M143 Grey,Contoso,Grey,402,Digital SLR Cameras,4,Cameras and camcorders,139.8,304
1087,"Contoso SLR Camera 35"" M358 Grey",Contoso,Grey,402,Digital SLR Cameras,4,Cameras and camcorders,164.63,358
1088,Contoso SLR Camera X144 Silver Grey,Contoso,Silver Grey,402,Digital SLR Cameras,4,Cameras and camcorders,222.98,673
1089,"Contoso SLR Camera 35"" X358 Silver Grey",Contoso,Silver Grey,402,Digital SLR Cameras,4,Cameras and camcorders,188.19,568
1090,Contoso SLR Camera M144 Silver Grey,Contoso,Silver Grey,402,Digital SLR Cameras,4,Cameras and camcorders,152.68,332
1091,"Contoso SLR Camera 35"" M358 Silver Grey",Contoso,Silver Grey,402,Digital SLR Cameras,4,Cameras and camcorders,164.63,358
1092,Contoso SLR Camera X144 Gold,Contoso,Gold,402,Digital SLR Cameras,4,Cameras and camcorders,222.98,673
1093,"Contoso SLR Camera 35"" X358 Gold",Contoso,Gold,402,Digital SLR Cameras,4,Cameras and camcorders,188.19,568
1094,Contoso SLR Camera M144 Gold,Contoso,Gold,402,Digital SLR Cameras,4,Cameras and camcorders,152.68,332
1095,"Contoso SLR Camera 35"" M358 Gold",Contoso,Gold,402,Digital SLR Cameras,4,Cameras and camcorders,164.63,358
1096,Contoso SLR Camera X145 Pink,Contoso,Pink,402,Digital SLR Cameras,4,Cameras and camcorders,209.39,632
1097,"Contoso SLR Camera 35"" X358 Pink",Contoso,Pink,402,Digital SLR Cameras,4,Cameras and camcorders,188.19,568
1098,Contoso SLR Camera M145 Pink,Contoso,Pink,402,Digital SLR Cameras,4,Cameras and camcorders,157.73,343
1099,"Contoso SLR Camera 35"" M358 Pink",Contoso,Pink,402,Digital SLR Cameras,4,Cameras and camcorders,164.63,358
1100,Contoso SLR Camera X145 Blue,Contoso,Blue,402,Digital SLR Cameras,4,Cameras and camcorders,209.39,632
1101,"Contoso SLR Camera 35"" X358 Blue",Contoso,Blue,402,Digital SLR Cameras,4,Cameras and camcorders,188.19,568
1102,Contoso SLR Camera M145 Blue,Contoso,Blue,402,Digital SLR Cameras,4,Cameras and camcorders,157.73,343
1103,"Contoso SLR Camera 35"" M358 Blue",Contoso,Blue,402,Digital SLR Cameras,4,Cameras and camcorders,164.63,358
1104,Contoso SLR Camera X146 Orange,Contoso,Orange,402,Digital SLR Cameras,4,Cameras and camcorders,141.47,427
1105,"Contoso SLR Camera 35"" X358 Orange",Contoso,Orange,402,Digital SLR Cameras,4,Cameras and camcorders,188.19,568
1106,Contoso SLR Camera M146 Orange,Contoso,Orange,402,Digital SLR Cameras,4,Cameras and camcorders,148.08,322
1107,"Contoso SLR Camera 35"" M358 Orange",Contoso,Orange,402,Digital SLR Cameras,4,Cameras and camcorders,164.63,358
1108,Fabrikam SLR Camera X146 Black,Fabrikam,Black,402,Digital SLR Cameras,4,Cameras and camcorders,208.4,629
1109,"Fabrikam SLR Camera 35"" X358 Black",Fabrikam,Black,402,Digital SLR Cameras,4,Cameras and camcorders,144.52,436.2
1110,Fabrikam SLR Camera M146 Black,Fabrikam,Black,402,Digital SLR Cameras,4,Cameras and camcorders,138.88,302
1111,"Fabrikam SLR Camera 35"" M358 Black",Fabrikam,Black,402,Digital SLR Cameras,4,Cameras and camcorders,150.84,328
1112,Fabrikam SLR Camera X147 Silver,Fabrikam,Silver,402,Digital SLR Cameras,4,Cameras and camcorders,213.7,645
1113,"Fabrikam SLR Camera 35"" X358 Silver",Fabrikam,Silver,402,Digital SLR Cameras,4,Cameras and camcorders,144.52,436.2
1114,Fabrikam SLR Camera M147 Silver,Fabrikam,Silver,402,Digital SLR Cameras,4,Cameras and camcorders,153.59,334
1115,"Fabrikam SLR Camera 35"" M358 Silver",Fabrikam,Silver,402,Digital SLR Cameras,4,Cameras and camcorders,150.84,328
1116,Fabrikam SLR Camera X147 Grey,Fabrikam,Grey,402,Digital SLR Cameras,4,Cameras and camcorders,213.7,645
1117,"Fabrikam SLR Camera 35"" X358 Grey",Fabrikam,Grey,402,Digital SLR Cameras,4,Cameras and camcorders,144.52,436.2
1118,Fabrikam SLR Camera M147 Grey,Fabrikam,Grey,402,Digital SLR Cameras,4,Cameras and camcorders,153.59,334
1119,"Fabrikam SLR Camera 35"" M358 Grey",Fabrikam,Grey,402,Digital SLR Cameras,4,Cameras and camcorders,150.84,328
1120,Fabrikam SLR Camera X148 Silver Grey,Fabrikam,Silver Grey,402,Digital SLR Cameras,4,Cameras and camcorders,217.68,657
1121,"Fabrikam SLR Camera 35"" X358 Silver Grey",Fabrikam,Silver Grey,402,Digital SLR Cameras,4,Cameras and camcorders,144.52,436.2
1122,Fabrikam SLR Camera M148 Silver Grey,Fabrikam,Silver Grey,402,Digital SLR Cameras,4,Cameras and camcorders,152.68,332
1123,"Fabrikam SLR Camera 35"" M358 Silver Grey",Fabrikam,Silver Grey,402,Digital SLR Cameras,4,Cameras and camcorders,150.84,328
1124,Fabrikam SLR Camera X148 Gold,Fabrikam,Gold,402,Digital SLR Cameras,4,Cameras and camcorders,217.68,657
1125,"Fabrikam SLR Camera 35"" X358 Gold",Fabrikam,Gold,402,Digital SLR Cameras,4,Cameras and camcorders,144.52,436.2
1126,Fabrikam SLR Camera M148 Gold,Fabrikam,Gold,402,Digital SLR Cameras,4,Cameras and camcorders,152.68,332
1127,"Fabrikam SLR Camera 35"" M358 Gold",Fabrikam,Gold,402,Digital SLR Cameras,4,Cameras and camcorders,150.84,328
1128,Fabrikam SLR Camera X149 Pink,Fabrikam,Pink,402,Digital SLR Cameras,4,Cameras and camcorders,207.74,627
1129,"Fabrikam SLR Camera 35"" X358 Pink",Fabrikam,Pink,402,Digital SLR Cameras,4,Cameras and camcorders,144.52,436.2
1130,Fabrikam SLR Camera M149 Pink,Fabrikam,Pink,402,Digital SLR Cameras,4,Cameras and camcorders,146.7,319
1131,"Fabrikam SLR Camera 35"" M358 Pink",Fabrikam,Pink,402,Digital SLR Cameras,4,Cameras and camcorders,150.84,328
1132,Fabrikam SLR Camera X149 Blue,Fabrikam,Blue,402,Digital SLR Cameras,4,Cameras and camcorders,207.74,627
1133,"Fabrikam SLR Camera 35"" X358 Blue",Fabrikam,Blue,402,Digital SLR Cameras,4,Cameras and camcorders,144.52,436.2
1134,Fabrikam SLR Camera M149 Blue,Fabrikam,Blue,402,Digital SLR Cameras,4,Cameras and camcorders,146.7,319
1135,"Fabrikam SLR Camera 35"" M358 Blue",Fabrikam,Blue,402,Digital SLR Cameras,4,Cameras and camcorders,150.84,328
1136,Fabrikam SLR Camera X150 Orange,Fabrikam,Orange,402,Digital SLR Cameras,4,Cameras and camcorders,159.2,480.5
1137,"Fabrikam SLR Camera 35"" X358 Orange",Fabrikam,Orange,402,Digital SLR Cameras,4,Cameras and camcorders,144.52,436.2
1138,Fabrikam SLR Camera M150 Orange,Fabrikam,Orange,402,Digital SLR Cameras,4,Cameras and camcorders,180.22,391.9
1139,"Fabrikam SLR Camera 35"" M358 Orange",Fabrikam,Orange,402,Digital SLR Cameras,4,Cameras and camcorders,150.84,328
1140,Fabrikam SLR Camera X150 Green,Fabrikam,Green,402,Digital SLR Cameras,4,Cameras and camcorders,159.2,480.5
1141,"Fabrikam SLR Camera 35"" X358 Green",Fabrikam,Green,402,Digital SLR Cameras,4,Cameras and camcorders,144.52,436.2
1142,Fabrikam SLR Camera M150 Green,Fabrikam,Green,402,Digital SLR Cameras,4,Cameras and camcorders,180.22,391.9
1143,"Fabrikam SLR Camera 35"" M358 Green",Fabrikam,Green,402,Digital SLR Cameras,4,Cameras and camcorders,150.84,328
1144,"Fabrikam Home and Vacation Moviemaker 1"" 25mm M400 Blue",Fabrikam,Blue,405,Camcorders,4,Cameras and camcorders,275.92,600
1145,"Fabrikam Home and Vacation Moviemaker 1/2"" 3mm M300 Orange",Fabrikam,Orange,405,Camcorders,4,Cameras and camcorders,260.28,566
1146,"Fabrikam Home and vacation moviemaker 1/3"" 8.5mm M200 Blue",Fabrikam,Blue,405,Camcorders,4,Cameras and camcorders,291.09,633
1147,Fabrikam Home and vacation moviemaker 2/3'' 17mm M103 Black,Fabrikam,Black,405,Camcorders,4,Cameras and camcorders,301.21,655
1148,Fabrikam Budget Movie-Maker 1'' 25mm E400 Black,Fabrikam,Black,405,Camcorders,4,Cameras and camcorders,215.15,422
1149,Fabrikam Budget Movie-Maker 1/2'' 3mm E300 Black,Fabrikam,Black,405,Camcorders,4,Cameras and camcorders,220.25,432
1150,Fabrikam Budget Movie-Maker 1/3'' 8.5mm E200 Black,Fabrikam,Black,405,Camcorders,4,Cameras and camcorders,209.54,411
1151,Fabrikam Budget Movie-Maker 2/3'' 17mm E100 Black,Fabrikam,Black,405,Camcorders,4,Cameras and camcorders,209.03,410
1152,"Fabrikam Trendsetter 1"" 25mm X400 Blue",Fabrikam,Blue,405,Camcorders,4,Cameras and camcorders,331.32,1000
1153,Fabrikam Trendsetter 1/2'' 3mm X300 Black,Fabrikam,Black,405,Camcorders,4,Cameras and camcorders,330.99,999
1154,"Fabrikam Trendsetter 1/3"" 8.5mm X200 Blue",Fabrikam,Blue,405,Camcorders,4,Cameras and camcorders,330.66,998
1155,Fabrikam Trendsetter 2/3'' 17mm X100 Black,Fabrikam,Black,405,Camcorders,4,Cameras and camcorders,324.69,980
1156,Fabrikam Independent Filmmaker 1'' 25mm X400 Black,Fabrikam,Black,405,Camcorders,4,Cameras and camcorders,530.11,1600
1157,"Fabrikam Independent Filmmaker 1/2"" 3mm X300 Orange",Fabrikam,Orange,405,Camcorders,4,Cameras and camcorders,523.49,1580
